10/24/2024 15:58:41, 21.000, 50.000, 0.059
10/24/2024 15:58:42, 21.000, 50.000, 0.060
10/24/2024 15:58:44, 21.000, 50.000, 0.060
10/24/2024 15:58:45, 21.000, 50.000, 0.060
10/24/2024 15:58:46, 21.000, 50.000, 0.060
10/24/2024 15:58:47, 21.000, 50.000, 0.060
10/24/2024 15:58:48, 21.000, 50.000, 0.060
10/24/2024 15:58:49, 21.000, 50.000, 0.060
10/24/2024 15:58:50, 21.000, 50.000, 0.060
10/24/2024 15:58:51, 21.000, 50.000, 0.060
10/24/2024 15:58:53, 21.000, 50.000, 0.059
10/24/2024 15:58:54, 21.000, 50.000, 0.060
10/24/2024 15:58:55, 21.000, 50.000, 0.060
10/24/2024 15:58:56, 21.000, 50.000, 0.060
10/24/2024 15:58:58, 21.000, 50.000, 0.060
10/24/2024 15:59:01, 21.000, 50.000, 0.060
10/24/2024 15:59:02, 21.000, 50.000, 0.060
10/24/2024 15:59:03, 21.000, 50.000, 0.059
10/24/2024 15:59:04, 21.000, 50.000, 0.060
10/24/2024 15:59:05, 21.000, 50.000, 0.060
10/24/2024 15:59:06, 21.000, 50.000, 0.060
10/24/2024 15:59:07, 21.000, 50.000, 0.060
10/24/2024 15:59:09, 21.000, 50.000, 0.060
10/24/2024 15:59:10, 21.000, 50.000, 0.059
10/24/2024 15:59:11, 21.000, 50.000, 0.060
10/24/2024 15:59:12, 21.000, 50.000, 0.059
10/24/2024 15:59:13, 21.000, 50.000, 0.060
10/24/2024 15:59:14, 21.000, 50.000, 0.059
10/24/2024 15:59:16, 21.000, 50.000, 0.060
10/24/2024 15:59:18, 21.000, 50.000, 0.060
10/24/2024 15:59:19, 21.000, 50.000, 0.060
10/24/2024 15:59:20, 21.000, 50.000, 0.060
10/24/2024 15:59:21, 21.000, 50.000, 0.059
10/24/2024 15:59:22, 21.000, 50.000, 0.059
10/24/2024 15:59:23, 21.000, 50.000, 0.059
10/24/2024 15:59:25, 21.000, 50.000, 0.060
10/24/2024 15:59:26, 21.000, 50.000, 0.060
10/24/2024 15:59:27, 21.000, 50.000, 0.059
10/24/2024 15:59:28, 21.000, 50.000, 0.060
10/24/2024 15:59:29, 21.000, 50.000, 0.059
10/24/2024 15:59:30, 21.000, 50.000, 0.059
10/24/2024 15:59:31, 21.000, 50.000, 0.060
10/24/2024 15:59:32, 21.000, 50.000, 0.059
10/24/2024 15:59:34, 21.000, 50.000, 0.060
10/24/2024 15:59:35, 21.000, 50.000, 0.060
10/24/2024 15:59:36, 21.000, 50.000, 0.059
10/24/2024 15:59:37, 21.000, 50.000, 0.060
10/24/2024 15:59:38, 21.000, 50.000, 0.060
10/24/2024 15:59:39, 21.000, 50.000, 0.059
10/24/2024 15:59:40, 21.000, 50.000, 0.059
10/24/2024 15:59:41, 21.000, 50.000, 0.060
10/24/2024 15:59:43, 21.000, 50.000, 0.060
10/24/2024 15:59:44, 21.000, 50.000, 0.060
10/24/2024 15:59:45, 21.000, 50.000, 0.059
10/24/2024 15:59:46, 21.000, 50.000, 0.060
10/24/2024 15:59:48, 21.000, 50.000, 0.059
10/24/2024 15:59:49, 21.000, 50.000, 0.060
10/24/2024 15:59:50, 21.000, 50.000, 0.059
10/24/2024 15:59:52, 21.000, 50.000, 0.059
10/24/2024 15:59:53, 21.000, 50.000, 0.060
10/24/2024 15:59:54, 21.000, 50.000, 0.059
10/24/2024 15:59:55, 21.000, 50.000, 0.060
10/24/2024 15:59:56, 21.000, 50.000, 0.060
10/24/2024 15:59:57, 21.000, 50.000, 0.060
10/24/2024 15:59:59, 21.000, 50.000, 0.059
10/24/2024 16:00:00, 21.000, 50.000, 0.060
10/24/2024 16:00:01, 21.000, 50.000, 0.059
10/24/2024 16:00:02, 21.000, 50.000, 0.059
10/24/2024 16:00:03, 21.000, 50.000, 0.060
10/24/2024 16:00:04, 21.000, 50.000, 0.060
10/24/2024 16:00:05, 21.000, 50.000, 0.060
10/24/2024 16:00:06, 21.000, 50.000, 0.059
10/24/2024 16:00:08, 21.000, 50.000, 0.059
10/24/2024 16:00:09, 21.000, 50.000, 0.060
10/24/2024 16:00:10, 21.000, 50.000, 0.060
10/24/2024 16:00:11, 21.000, 50.000, 0.059
10/24/2024 16:00:12, 21.000, 50.000, 0.060
10/24/2024 16:00:13, 21.000, 50.000, 0.059
10/24/2024 16:00:14, 21.000, 50.000, 0.060
10/24/2024 16:00:15, 21.000, 50.000, 0.060
10/24/2024 16:00:17, 21.000, 50.000, 0.060
10/24/2024 16:00:18, 21.000, 50.000, 0.059
10/24/2024 16:00:19, 21.000, 49.000, 0.060
10/24/2024 16:00:20, 21.000, 49.000, 0.059
10/24/2024 16:00:22, 21.000, 49.000, 0.059
10/24/2024 16:00:24, 21.000, 49.000, 0.059
10/24/2024 16:00:25, 21.000, 49.000, 0.060
10/24/2024 16:00:26, 21.000, 49.000, 0.059
10/24/2024 16:00:27, 21.000, 49.000, 0.060
10/24/2024 16:00:28, 21.000, 49.000, 0.059
10/24/2024 16:00:29, 21.000, 49.000, 0.060
10/24/2024 16:00:30, 21.000, 49.000, 0.060
10/24/2024 16:00:31, 21.000, 49.000, 0.060
10/24/2024 16:00:33, 21.000, 49.000, 0.059
10/24/2024 16:00:34, 21.000, 49.000, 0.060
10/24/2024 16:00:35, 21.000, 49.000, 0.060
10/24/2024 16:00:36, 21.000, 49.000, 0.060
10/24/2024 16:00:37, 21.000, 49.000, 0.059
10/24/2024 16:00:38, 21.000, 49.000, 0.060
10/24/2024 16:00:39, 21.000, 49.000, 0.060
10/24/2024 16:00:40, 21.000, 49.000, 0.060
10/24/2024 16:00:42, 21.000, 49.000, 0.059
10/24/2024 16:00:43, 21.000, 49.000, 0.060
10/24/2024 16:00:44, 21.000, 49.000, 0.059
10/24/2024 16:00:45, 21.000, 49.000, 0.060
10/24/2024 16:00:46, 21.000, 49.000, 0.059
10/24/2024 16:00:47, 21.000, 49.000, 0.060
10/24/2024 16:00:49, 21.000, 49.000, 0.060
10/24/2024 16:00:50, 21.000, 49.000, 0.060
10/24/2024 16:00:51, 21.000, 49.000, 0.060
10/24/2024 16:00:52, 21.000, 49.000, 0.060
10/24/2024 16:00:53, 21.000, 49.000, 0.059
10/24/2024 16:00:54, 21.000, 49.000, 0.059
10/24/2024 16:00:56, 21.000, 49.000, 0.060
10/24/2024 16:00:58, 21.000, 49.000, 0.060
10/24/2024 16:00:59, 21.000, 49.000, 0.060
10/24/2024 16:01:00, 21.000, 49.000, 0.060
10/24/2024 16:01:01, 21.000, 49.000, 0.060
10/24/2024 16:01:02, 21.000, 49.000, 0.059
10/24/2024 16:01:03, 21.000, 49.000, 0.060
10/24/2024 16:01:04, 21.000, 49.000, 0.059
10/24/2024 16:01:05, 21.000, 49.000, 0.060
10/24/2024 16:01:07, 21.000, 49.000, 0.060
10/24/2024 16:01:08, 21.000, 49.000, 0.059
10/24/2024 16:01:09, 21.000, 49.000, 0.060
10/24/2024 16:01:10, 21.000, 49.000, 0.059
10/24/2024 16:01:11, 21.000, 49.000, 0.060
10/24/2024 16:01:12, 21.000, 49.000, 0.060
10/24/2024 16:01:13, 21.000, 49.000, 0.059
10/24/2024 16:01:14, 21.000, 49.000, 0.060
10/24/2024 16:01:16, 21.000, 49.000, 0.059
10/24/2024 16:01:17, 21.000, 49.000, 0.060
10/24/2024 16:01:18, 21.000, 49.000, 0.060
10/24/2024 16:01:19, 21.000, 49.000, 0.060
10/24/2024 16:01:20, 21.000, 49.000, 0.059
10/24/2024 16:01:21, 21.000, 49.000, 0.060
10/24/2024 16:01:23, 21.000, 49.000, 0.059
10/24/2024 16:01:24, 21.000, 49.000, 0.060
10/24/2024 16:01:25, 21.000, 49.000, 0.059
10/24/2024 16:01:26, 21.000, 49.000, 0.059
10/24/2024 16:01:28, 21.000, 49.000, 0.060
10/24/2024 16:01:29, 21.000, 49.000, 0.059
10/24/2024 16:01:30, 21.000, 49.000, 0.060
10/24/2024 16:01:33, 21.000, 49.000, 0.066
10/24/2024 16:01:34, 21.000, 49.000, 0.071
10/24/2024 16:01:35, 21.000, 49.000, 0.053
10/24/2024 16:01:36, 21.000, 49.000, 0.054
10/24/2024 16:01:37, 21.000, 49.000, 0.054
10/24/2024 16:01:38, 21.000, 49.000, 0.054
10/24/2024 16:01:39, 21.000, 49.000, 0.054
10/24/2024 16:01:41, 21.000, 49.000, 0.054
10/24/2024 16:01:42, 21.000, 49.000, 0.054
10/24/2024 16:01:43, 21.000, 49.000, 0.054
10/24/2024 16:01:44, 21.000, 49.000, 0.054
10/24/2024 16:01:45, 21.000, 49.000, 0.054
10/24/2024 16:01:46, 21.000, 49.000, 0.054
10/24/2024 16:01:48, 21.000, 49.000, 0.054
10/24/2024 16:01:49, 21.000, 49.000, 0.054
10/24/2024 16:01:50, 21.000, 49.000, 0.054
10/24/2024 16:01:51, 21.000, 49.000, 0.054
10/24/2024 16:01:52, 21.000, 49.000, 0.054
10/24/2024 16:01:53, 21.000, 49.000, 0.054
10/24/2024 16:01:54, 21.000, 49.000, 0.054
10/24/2024 16:01:55, 21.000, 49.000, 0.054
10/24/2024 16:01:57, 21.000, 49.000, 0.054
10/24/2024 16:01:58, 21.000, 49.000, 0.053
10/24/2024 16:01:59, 21.000, 49.000, 0.054
10/24/2024 16:02:00, 21.000, 49.000, 0.054
10/24/2024 16:02:01, 21.000, 49.000, 0.054
10/24/2024 16:02:02, 21.000, 49.000, 0.053
10/24/2024 16:02:03, 21.000, 49.000, 0.054
10/24/2024 16:02:04, 21.000, 49.000, 0.054
10/24/2024 16:02:06, 21.000, 49.000, 0.054
10/24/2024 16:02:07, 21.000, 49.000, 0.053
10/24/2024 16:02:08, 21.000, 49.000, 0.054
10/24/2024 16:02:09, 21.000, 49.000, 0.054
10/24/2024 16:02:10, 21.000, 49.000, 0.054
10/24/2024 16:02:11, 21.000, 49.000, 0.054
10/24/2024 16:02:14, 21.000, 49.000, 0.054
10/24/2024 16:02:15, 21.000, 49.000, 0.053
10/24/2024 16:02:16, 21.000, 49.000, 0.054
10/24/2024 16:02:17, 21.000, 49.000, 0.060
10/24/2024 16:02:18, 21.000, 49.000, 0.059
10/24/2024 16:02:19, 21.000, 49.000, 0.060
10/24/2024 16:02:20, 21.000, 49.000, 0.059
10/24/2024 16:02:22, 21.000, 49.000, 0.059
10/24/2024 16:02:23, 21.000, 49.000, 0.060
10/24/2024 16:02:24, 21.000, 49.000, 0.059
10/24/2024 16:02:25, 21.000, 49.000, 0.060
10/24/2024 16:02:26, 21.000, 49.000, 0.060
10/24/2024 16:02:27, 21.000, 49.000, 0.059
10/24/2024 16:02:28, 21.000, 49.000, 0.060
10/24/2024 16:02:29, 21.000, 49.000, 0.060
10/24/2024 16:02:31, 21.000, 49.000, 0.060
10/24/2024 16:02:32, 21.000, 49.000, 0.060
10/24/2024 16:02:33, 21.000, 49.000, 0.060
10/24/2024 16:02:34, 21.000, 49.000, 0.059
10/24/2024 16:02:35, 21.000, 49.000, 0.059
10/24/2024 16:02:36, 21.000, 49.000, 0.060
10/24/2024 16:02:37, 21.000, 49.000, 0.059
10/24/2024 16:02:38, 21.000, 49.000, 0.060
10/24/2024 16:02:40, 21.000, 49.000, 0.060
10/24/2024 16:02:41, 21.000, 49.000, 0.060
10/24/2024 16:02:42, 21.000, 49.000, 0.060
10/24/2024 16:02:43, 21.000, 49.000, 0.060
10/24/2024 16:02:44, 21.000, 50.000, 0.060
10/24/2024 16:02:45, 21.000, 50.000, 0.059
10/24/2024 16:02:46, 21.000, 50.000, 0.060
10/24/2024 16:02:47, 21.000, 50.000, 0.060
10/24/2024 16:02:49, 21.000, 51.000, 0.059
10/24/2024 16:02:50, 21.000, 51.000, 0.060
10/24/2024 16:02:51, 21.000, 51.000, 0.060
10/24/2024 16:02:52, 21.000, 51.000, 0.060
10/24/2024 16:02:53, 21.000, 51.000, 0.059
10/24/2024 16:02:54, 21.000, 51.000, 0.060
10/24/2024 16:02:56, 21.000, 51.000, 0.060
10/24/2024 16:02:57, 21.000, 51.000, 0.059
10/24/2024 16:02:58, 21.000, 51.000, 0.060
10/24/2024 16:02:59, 21.000, 51.000, 0.059
10/24/2024 16:03:00, 21.000, 51.000, 0.060
10/24/2024 16:03:01, 21.000, 51.000, 0.060
10/24/2024 16:03:02, 21.000, 51.000, 0.060
10/24/2024 16:03:03, 21.000, 51.000, 0.059
10/24/2024 16:03:05, 21.000, 50.000, 0.060
10/24/2024 16:03:06, 21.000, 50.000, 0.060
10/24/2024 16:03:07, 21.000, 50.000, 0.059
10/24/2024 16:03:08, 21.000, 50.000, 0.060
10/24/2024 16:03:09, 21.000, 50.000, 0.060
10/24/2024 16:03:10, 21.000, 50.000, 0.060
10/24/2024 16:03:11, 21.000, 50.000, 0.059
10/24/2024 16:03:12, 21.000, 50.000, 0.060
10/24/2024 16:03:14, 21.000, 50.000, 0.059
10/24/2024 16:03:15, 21.000, 50.000, 0.060
10/24/2024 16:03:16, 21.000, 50.000, 0.060
10/24/2024 16:03:17, 21.000, 50.000, 0.060
10/24/2024 16:03:18, 21.000, 50.000, 0.060
10/24/2024 16:03:19, 21.000, 50.000, 0.060
10/24/2024 16:03:20, 21.000, 49.000, 0.059
10/24/2024 16:03:21, 21.000, 49.000, 0.060
10/24/2024 16:03:23, 21.000, 49.000, 0.060
10/24/2024 16:03:24, 21.000, 49.000, 0.060
10/24/2024 16:03:26, 21.000, 49.000, 0.059
10/24/2024 16:03:27, 21.000, 49.000, 0.060
10/24/2024 16:03:28, 21.000, 49.000, 0.060
10/24/2024 16:03:30, 21.000, 49.000, 0.098
10/24/2024 16:03:31, 21.000, 49.000, 0.098
10/24/2024 16:03:32, 22.000, 71.000, 0.098
10/24/2024 16:03:33, 22.000, 71.000, 0.098
10/24/2024 16:03:34, 24.000, 83.000, 0.089
10/24/2024 16:03:35, 24.000, 83.000, 0.089
10/24/2024 16:03:36, 25.000, 85.000, 0.089
10/24/2024 16:03:37, 25.000, 85.000, 0.089
10/24/2024 16:03:39, 25.000, 86.000, 0.089
10/24/2024 16:03:40, 25.000, 86.000, 0.089
10/24/2024 16:03:41, 25.000, 86.000, 0.089
10/24/2024 16:03:42, 25.000, 86.000, 0.089
10/24/2024 16:03:43, 24.000, 86.000, 0.089
10/24/2024 16:03:44, 24.000, 86.000, 0.089
10/24/2024 16:03:45, 24.000, 86.000, 0.089
10/24/2024 16:03:46, 24.000, 86.000, 0.089
10/24/2024 16:03:48, 24.000, 86.000, 0.089
10/24/2024 16:03:49, 24.000, 86.000, 0.089
10/24/2024 16:03:50, 24.000, 86.000, 0.089
10/24/2024 16:03:51, 24.000, 86.000, 0.089
10/24/2024 16:03:52, 24.000, 86.000, 0.089
10/24/2024 16:03:53, 24.000, 86.000, 0.089
10/24/2024 16:03:54, 24.000, 86.000, 0.089
10/24/2024 16:03:55, 24.000, 86.000, 0.089
10/24/2024 16:03:58, 24.000, 86.000, 0.089
10/24/2024 16:03:59, 24.000, 86.000, 0.089
10/24/2024 16:04:00, 24.000, 86.000, 0.089
10/24/2024 16:04:01, 24.000, 86.000, 0.089
10/24/2024 16:04:02, 24.000, 86.000, 0.089
10/24/2024 16:04:03, 23.000, 86.000, 0.089
10/24/2024 16:04:04, 23.000, 86.000, 0.089
10/24/2024 16:04:06, 23.000, 86.000, 0.089
10/24/2024 16:04:07, 23.000, 86.000, 0.089
10/24/2024 16:04:08, 23.000, 86.000, 0.089
10/24/2024 16:04:09, 23.000, 86.000, 0.089
10/24/2024 16:04:10, 23.000, 86.000, 0.089
10/24/2024 16:04:11, 23.000, 86.000, 0.089
10/24/2024 16:04:13, 23.000, 86.000, 0.089
10/24/2024 16:04:14, 23.000, 86.000, 0.089
10/24/2024 16:04:15, 23.000, 86.000, 0.089
10/24/2024 16:04:16, 23.000, 86.000, 0.089
10/24/2024 16:04:17, 23.000, 86.000, 0.089
10/24/2024 16:04:18, 23.000, 86.000, 0.089
10/24/2024 16:04:19, 23.000, 86.000, 0.089
10/24/2024 16:04:20, 23.000, 86.000, 0.089
10/24/2024 16:04:22, 23.000, 86.000, 0.089
10/24/2024 16:04:23, 23.000, 86.000, 0.089
10/24/2024 16:04:24, 23.000, 86.000, 0.089
10/24/2024 16:04:25, 23.000, 86.000, 0.089
10/24/2024 16:04:26, 23.000, 86.000, 0.089
10/24/2024 16:04:27, 23.000, 86.000, 0.098
10/24/2024 16:04:28, 23.000, 86.000, 0.098
10/24/2024 16:04:29, 23.000, 86.000, 0.098
10/24/2024 16:04:31, 23.000, 86.000, 0.089
10/24/2024 16:04:32, 23.000, 86.000, 0.089
10/24/2024 16:04:33, 22.000, 86.000, 0.089
10/24/2024 16:04:34, 22.000, 86.000, 0.089
10/24/2024 16:04:35, 22.000, 86.000, 0.089
10/24/2024 16:04:36, 22.000, 86.000, 0.098
10/24/2024 16:04:37, 22.000, 86.000, 0.098
10/24/2024 16:04:38, 22.000, 86.000, 0.098
10/24/2024 16:04:40, 22.000, 86.000, 0.089
10/24/2024 16:04:41, 22.000, 86.000, 0.089
10/24/2024 16:04:42, 22.000, 86.000, 0.098
10/24/2024 16:04:43, 22.000, 86.000, 0.089
10/24/2024 16:04:44, 22.000, 86.000, 0.089
10/24/2024 16:04:45, 22.000, 86.000, 0.089
10/24/2024 16:04:46, 22.000, 86.000, 0.089
10/24/2024 16:04:47, 22.000, 86.000, 0.089
10/24/2024 16:04:49, 22.000, 85.000, 0.089
10/24/2024 16:04:50, 22.000, 85.000, 0.098
10/24/2024 16:04:51, 22.000, 85.000, 0.089
10/24/2024 16:04:52, 22.000, 85.000, 0.089
10/24/2024 16:04:53, 22.000, 85.000, 0.089
10/24/2024 16:04:54, 22.000, 85.000, 0.098
10/24/2024 16:04:56, 22.000, 85.000, 0.098
10/24/2024 16:04:57, 22.000, 85.000, 0.098
10/24/2024 16:04:58, 22.000, 85.000, 0.089
10/24/2024 16:04:59, 22.000, 85.000, 0.089
10/24/2024 16:05:00, 22.000, 85.000, 0.089
10/24/2024 16:05:01, 22.000, 85.000, 0.089
10/24/2024 16:05:02, 22.000, 85.000, 0.089
10/24/2024 16:05:03, 22.000, 85.000, 0.089
10/24/2024 16:05:05, 22.000, 85.000, 0.089
10/24/2024 16:05:06, 22.000, 85.000, 0.089
10/24/2024 16:05:07, 22.000, 84.000, 0.089
10/24/2024 16:05:08, 22.000, 84.000, 0.089
10/24/2024 16:05:09, 22.000, 84.000, 0.089
10/24/2024 16:05:10, 22.000, 84.000, 0.089
10/24/2024 16:05:11, 22.000, 84.000, 0.089
10/24/2024 16:05:12, 22.000, 84.000, 0.089
10/24/2024 16:05:14, 22.000, 84.000, 0.089
10/24/2024 16:05:15, 22.000, 84.000, 0.089
10/24/2024 16:05:16, 22.000, 84.000, 0.089
10/24/2024 16:05:17, 22.000, 84.000, 0.089
10/24/2024 16:05:18, 22.000, 84.000, 0.089
10/24/2024 16:05:19, 22.000, 84.000, 0.089
10/24/2024 16:05:20, 22.000, 83.000, 0.089
10/24/2024 16:05:21, 22.000, 83.000, 0.098
10/24/2024 16:05:23, 22.000, 83.000, 0.089
10/24/2024 16:05:24, 22.000, 83.000, 0.089
10/24/2024 16:05:25, 22.000, 83.000, 0.089
10/24/2024 16:05:26, 22.000, 83.000, 0.089
10/24/2024 16:05:27, 22.000, 83.000, 0.089
10/24/2024 16:05:28, 22.000, 83.000, 0.089
10/24/2024 16:05:30, 22.000, 82.000, 0.089
10/24/2024 16:05:31, 22.000, 82.000, 0.089
10/24/2024 16:05:32, 21.000, 82.000, 0.089
10/24/2024 16:05:33, 21.000, 82.000, 0.089
10/24/2024 16:05:34, 21.000, 82.000, 0.054
10/24/2024 16:05:35, 21.000, 82.000, 0.214
10/24/2024 16:05:36, 21.000, 80.000, 0.214
10/24/2024 16:05:37, 21.000, 80.000, 0.214
10/24/2024 16:05:39, 21.000, 80.000, 0.214
10/24/2024 16:05:40, 21.000, 80.000, 0.214
10/24/2024 16:05:41, 21.000, 80.000, 0.214
10/24/2024 16:05:42, 21.000, 80.000, 0.214
10/24/2024 16:05:43, 21.000, 79.000, 0.214
10/24/2024 16:05:44, 21.000, 79.000, 0.214
10/24/2024 16:05:45, 21.000, 79.000, 0.214
10/24/2024 16:05:46, 21.000, 79.000, 0.214
10/24/2024 16:05:48, 21.000, 78.000, 0.214
10/24/2024 16:05:49, 21.000, 78.000, 0.214
10/24/2024 16:05:50, 21.000, 78.000, 0.214
10/24/2024 16:05:51, 21.000, 78.000, 0.214
10/24/2024 16:05:52, 21.000, 77.000, 0.214
10/24/2024 16:05:53, 21.000, 77.000, 0.214
10/24/2024 16:05:55, 21.000, 77.000, 0.214
10/24/2024 16:05:56, 21.000, 77.000, 0.214
10/24/2024 16:05:57, 21.000, 76.000, 0.214
10/24/2024 16:05:58, 21.000, 76.000, 0.214
10/24/2024 16:05:59, 21.000, 76.000, 0.214
10/24/2024 16:06:00, 21.000, 76.000, 0.214
10/24/2024 16:06:01, 21.000, 74.000, 0.214
10/24/2024 16:06:02, 21.000, 74.000, 0.214
10/24/2024 16:06:04, 21.000, 74.000, 0.214
10/24/2024 16:06:05, 21.000, 74.000, 0.214
10/24/2024 16:06:06, 21.000, 74.000, 0.214
10/24/2024 16:06:07, 21.000, 74.000, 0.214
10/24/2024 16:06:08, 21.000, 73.000, 0.214
10/24/2024 16:06:09, 21.000, 73.000, 0.214
10/24/2024 16:06:10, 21.000, 73.000, 0.214
10/24/2024 16:06:12, 21.000, 73.000, 0.214
10/24/2024 16:06:13, 21.000, 73.000, 0.214
10/24/2024 16:06:14, 21.000, 73.000, 0.214
10/24/2024 16:06:15, 21.000, 72.000, 0.214
10/24/2024 16:06:16, 21.000, 72.000, 0.214
10/24/2024 16:06:17, 21.000, 72.000, 0.214
10/24/2024 16:06:18, 21.000, 72.000, 0.159
10/24/2024 16:06:20, 21.000, 71.000, 0.214
10/24/2024 16:06:21, 21.000, 71.000, 0.214
10/24/2024 16:06:22, 21.000, 71.000, 0.214
10/24/2024 16:06:23, 21.000, 71.000, 0.214
10/24/2024 16:06:25, 21.000, 71.000, 0.214
10/24/2024 16:06:26, 21.000, 69.000, 0.214
10/24/2024 16:06:27, 21.000, 69.000, 0.214
10/24/2024 16:06:29, 21.000, 69.000, 0.214
10/24/2024 16:06:30, 21.000, 69.000, 0.214
10/24/2024 16:06:31, 21.000, 68.000, 0.214
10/24/2024 16:06:32, 21.000, 68.000, 0.214
10/24/2024 16:06:33, 21.000, 68.000, 0.214
10/24/2024 16:06:34, 21.000, 68.000, 0.214
10/24/2024 16:06:35, 21.000, 67.000, 0.214
10/24/2024 16:06:36, 21.000, 67.000, 0.214
10/24/2024 16:06:38, 21.000, 66.000, 0.214
10/24/2024 16:06:39, 21.000, 66.000, 0.214
10/24/2024 16:06:40, 21.000, 66.000, 0.214
10/24/2024 16:06:41, 21.000, 66.000, 0.214
10/24/2024 16:06:42, 21.000, 65.000, 0.214
10/24/2024 16:06:43, 21.000, 65.000, 0.214
10/24/2024 16:06:44, 21.000, 64.000, 0.214
10/24/2024 16:06:45, 21.000, 64.000, 0.214
10/24/2024 16:06:47, 21.000, 64.000, 0.214
10/24/2024 16:06:48, 21.000, 64.000, 0.214
10/24/2024 16:06:49, 21.000, 63.000, 0.214
10/24/2024 16:06:50, 21.000, 63.000, 0.214
10/24/2024 16:06:51, 21.000, 63.000, 0.214
10/24/2024 16:06:52, 21.000, 63.000, 0.214
10/24/2024 16:06:54, 21.000, 62.000, 0.214
10/24/2024 16:06:55, 21.000, 62.000, 0.214
10/24/2024 16:06:56, 21.000, 62.000, 0.214
10/24/2024 16:06:57, 21.000, 62.000, 0.214
10/24/2024 16:06:58, 21.000, 62.000, 0.214
10/24/2024 16:06:59, 21.000, 62.000, 0.214
10/24/2024 16:07:00, 21.000, 61.000, 0.214
10/24/2024 16:07:01, 21.000, 61.000, 0.214
10/24/2024 16:07:03, 21.000, 61.000, 0.214
10/24/2024 16:07:04, 21.000, 61.000, 0.214
10/24/2024 16:07:05, 21.000, 60.000, 0.214
10/24/2024 16:07:06, 21.000, 60.000, 0.213
10/24/2024 16:07:07, 21.000, 60.000, 0.214
10/24/2024 16:07:08, 21.000, 60.000, 0.214
10/24/2024 16:07:09, 21.000, 59.000, 0.214
10/24/2024 16:07:10, 21.000, 59.000, 0.214
10/24/2024 16:07:12, 21.000, 59.000, 0.214
10/24/2024 16:07:13, 21.000, 59.000, 0.214
10/24/2024 16:07:15, 21.000, 59.000, 0.214
10/24/2024 16:07:16, 21.000, 58.000, 0.214
10/24/2024 16:07:17, 21.000, 58.000, 0.214
10/24/2024 16:07:18, 21.000, 58.000, 0.214
10/24/2024 16:07:19, 21.000, 58.000, 0.214
10/24/2024 16:07:21, 24.000, 84.000, 0.214
10/24/2024 16:07:22, 24.000, 84.000, 0.214
10/24/2024 16:07:23, 24.000, 86.000, 0.214
10/24/2024 16:07:24, 24.000, 86.000, 0.214
10/24/2024 16:07:25, 24.000, 86.000, 0.214
10/24/2024 16:07:26, 24.000, 86.000, 0.214
